time,roll,pitch,yaw,x,y,z
1774271230.9209044,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271230.9373186,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271230.9536881,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271230.9701571,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271230.9865835,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271231.0019827,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271231.0184789,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271231.033929,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271231.051363,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271231.0844154,0.0,0.0,0.0,0.001666666666666856,-0.018333333333333143,-0.013333333333333712
1774271231.098937,0.0,0.0,0.0,0.001666666666666856,-0.018333333333333143,-0.013333333333333712
1774271231.1157389,0.0,0.0,0.0,0.001666666666666856,-0.018333333333333143,-0.013333333333333712
1774271231.1316588,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271231.1474097,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271231.1630492,0.0,0.0,0.0,0.011666666666666856,-0.008333333333333144,-0.013333333333333712
1774271231.1796005,0.0,0.0,0.0,0.011666666666666856,-0.008333333333333144,-0.013333333333333712
1774271231.1975288,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,-0.003333333333333712
1774271231.2114568,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,-0.003333333333333712
1774271231.228582,0.0,0.0,0.0,0.011666666666666856,-0.008333333333333144,-0.013333333333333712
1774271231.2434235,0.0,0.0,0.0,0.011666666666666856,-0.008333333333333144,-0.013333333333333712
1774271231.2593064,0.0,0.0,0.0,-0.008333333333333144,0.001666666666666856,0.01666666666666629
1774271231.275087,0.0,0.0,0.0,-0.008333333333333144,0.001666666666666856,0.01666666666666629
1774271231.2921264,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,-0.003333333333333712
1774271231.307946,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,-0.003333333333333712
1774271231.3235872,0.0,0.0,0.0,0.011666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.33953,0.0,0.0,0.0,0.011666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.355128,0.0,0.0,0.0,0.011666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.3731453,0.0,0.0,0.0,-0.008333333333333144,0.001666666666666856,0.026666666666666287
1774271231.3899307,0.0,0.0,0.0,0.011666666666666856,-0.018333333333333143,-0.013333333333333712
1774271231.4199684,0.0,0.0,0.0,0.011666666666666856,-0.018333333333333143,-0.013333333333333712
1774271231.435449,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.4513528,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.4669957,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.4836094,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.4992337,0.0,0.0,0.0,-0.008333333333333144,0.011666666666666856,0.026666666666666287
1774271231.5161662,0.0,0.0,0.0,-0.008333333333333144,0.011666666666666856,0.026666666666666287
1774271231.5331182,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.549765,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.5663211,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.5818694,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.598378,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.613817,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.6301563,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.6465135,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.6629753,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.679514,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.6949663,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.7112668,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.726738,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.7674885,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.7832522,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,-0.003333333333333712
1774271231.798193,0.0,0.0,0.0,-0.008333333333333144,0.001666666666666856,0.01666666666666629
1774271231.813838,0.0,0.0,0.0,-0.008333333333333144,0.001666666666666856,0.01666666666666629
1774271231.831466,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,-0.003333333333333712
1774271231.8472612,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,-0.003333333333333712
1774271231.8627827,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271231.879354,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,0.01666666666666629
1774271231.8950121,0.0,0.0,0.0,-0.008333333333333144,0.001666666666666856,-0.003333333333333712
1774271232.0906487,0.0,0.0,0.0,-0.008333333333333144,0.021666666666666858,0.01666666666666629
1774271232.1064823,0.0,0.0,0.0,0.001666666666666856,0.011666666666666856,-0.003333333333333712
1774271232.136888,0.0,0.0,0.0,0.001666666666666856,0.011666666666666856,-0.003333333333333712
1774271232.1536853,0.0,0.0,0.0,0.001666666666666856,0.011666666666666856,-0.003333333333333712
1774271232.1693234,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,-0.003333333333333712
1774271232.1852162,0.0,0.0,0.0,0.001666666666666856,-0.008333333333333144,-0.003333333333333712
1774271232.2010124,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271232.2176392,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271232.2333689,0.0,0.0,0.0,-0.008333333333333144,0.011666666666666856,0.01666666666666629
1774271232.249209,0.0,0.0,0.0,-0.008333333333333144,0.011666666666666856,0.01666666666666629
1774271232.265081,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271232.3051538,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271232.3059022,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271232.322699,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271232.338115,0.0,0.0,0.0,-0.008333333333333144,-0.018333333333333143,0.01666666666666629
1774271232.3536112,0.0,0.0,0.0,-0.008333333333333144,-0.018333333333333143,0.01666666666666629
1774271232.370258,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271232.3873365,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.01666666666666629
1774271232.4030602,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.026666666666666287
1774271232.4187698,0.0,0.0,0.0,-0.008333333333333144,-0.008333333333333144,0.026666666666666287
1774271232.4352088,0.0,0.0,0.0,-0.008333333333333144,0.001666666666666856,0.01666666666666629
1774271232.4507952,0.0,0.0,0.0,-0.008333333333333144,0.001666666666666856,0.01666666666666629
1774271232.4862924,0.0,0.0,0.0,0.001666666666666856,0.021666666666666858,0.01666666666666629
1774271232.5017252,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,0.01666666666666629
1774271232.5186257,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,0.01666666666666629
1774271232.5341425,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,0.01666666666666629
1774271232.5500453,0.0,0.0,0.0,0.001666666666666856,0.001666666666666856,0.01666666666666629
1774271232.5681434,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.5827322,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.599152,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.614471,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.6308012,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.6473982,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.6628175,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.6792314,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.694765,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.711116,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.7264624,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.7427883,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.7593677,0.0,0.0,0.0,-0.018333333333333143,0.011666666666666856,0.026666666666666287
1774271232.7751396,0.0,0.0,0.0,0.011666666666666856,-0.008333333333333144,-0.003333333333333712
1774271232.7910388,0.0,0.0,0.0,0.011666666666666856,-0.008333333333333144,-0.003333333333333712
1774271232.8077621,0.0,0.0,0.0,0.011666666666666856,-0.008333333333333144,-0.003333333333333712
1774271232.8234692,0.0,0.0,0.0,0.011666666666666856,-0.008333333333333144,-0.003333333333333712
1774271232.8401158,0.0,0.0,0.0,-0.028333333333333145,-0.028333333333333145,-0.003333333333333712
1774271232.8556933,0.0,0.0,0.0,-0.028333333333333145,-0.028333333333333145,-0.003333333333333712
1774271232.8728452,0.0,0.0,0.0,-0.048333333333333145,-0.028333333333333145,-0.013333333333333712
1774271232.8887265,0.0,0.0,0.0,-0.048333333333333145,-0.028333333333333145,-0.013333333333333712
1774271232.9045181,0.0,0.0,0.0,-0.06833333333333315,-0.03833333333333314,-0.003333333333333712
1774271232.9216394,0.0,0.0,0.0,-0.06833333333333315,-0.03833333333333314,-0.003333333333333712
1774271232.936426,0.0,0.0,0.0,-0.07833333333333314,-0.03833333333333314,-0.013333333333333712
1774271232.9520705,0.0,0.0,0.0,-0.07833333333333314,-0.03833333333333314,-0.013333333333333712
1774271232.9676197,0.0,0.0,0.0,-0.08833333333333314,-0.028333333333333145,-0.033333333333333715
1774271232.9845257,0.0,0.0,0.0,-0.08833333333333314,-0.028333333333333145,-0.033333333333333715
1774271233.0002825,0.0,0.0,0.0,-0.10833333333333314,-0.018333333333333143,-0.043333333333333716
1774271233.0161748,0.0,0.0,0.0,-0.10833333333333314,-0.018333333333333143,-0.043333333333333716
1774271233.0322034,0.0,0.0,0.0,-0.14833333333333315,-0.03833333333333314,-0.013333333333333712
1774271233.0500286,0.0,0.0,0.0,-0.14833333333333315,-0.03833333333333314,-0.013333333333333712
1774271233.0637736,0.0,0.0,0.0,-0.17833333333333315,-0.03833333333333314,-0.033333333333333715
1774271233.0804896,0.0,0.0,0.0,-0.17833333333333315,-0.03833333333333314,-0.033333333333333715
1774271233.0962539,0.0,0.0,0.0,-0.21833333333333316,-0.048333333333333145,-0.033333333333333715
1774271233.1148577,0.0,0.0,0.0,-0.21833333333333316,-0.048333333333333145,-0.033333333333333715
1774271233.1517026,0.0,0.0,0.0,-0.22833333333333314,-0.048333333333333145,-0.05333333333333371
1774271233.1683466,0.0,0.0,0.0,-0.26833333333333315,-0.03833333333333314,-0.05333333333333371
1774271233.184074,0.0,0.0,0.0,-0.26833333333333315,-0.03833333333333314,-0.05333333333333371
1774271233.1997375,0.0,0.0,0.0,-0.3083333333333331,-0.03833333333333314,-0.05333333333333371
1774271233.2163064,0.0,0.0,0.0,-0.3083333333333331,-0.03833333333333314,-0.05333333333333371
1774271233.2319267,0.0,0.0,0.0,-0.32833333333333314,-0.028333333333333145,-0.05333333333333371
1774271233.2474453,0.0,0.0,0.0,-0.32833333333333314,-0.028333333333333145,-0.05333333333333371
1774271233.2641613,0.0,0.0,0.0,-0.35833333333333317,-0.028333333333333145,-0.05333333333333371
1774271233.2796867,0.0,0.0,0.0,-0.35833333333333317,-0.028333333333333145,-0.05333333333333371
1774271233.4829435,0.0,0.0,0.0,-0.4883333333333332,0.001666666666666856,-0.07333333333333371
1774271233.4981072,0.0,0.0,0.0,-0.5083333333333332,0.011666666666666856,-0.07333333333333371
1774271233.530464,0.0,0.0,0.0,-0.5083333333333332,0.011666666666666856,-0.07333333333333371
1774271233.5442731,0.0,0.0,0.0,-0.4883333333333332,0.021666666666666858,-0.05333333333333371
1774271233.5612793,0.0,0.0,0.0,-0.47833333333333317,0.021666666666666858,-0.05333333333333371
1774271233.5763407,0.0,0.0,0.0,-0.47833333333333317,0.021666666666666858,-0.05333333333333371
1774271233.5920775,0.0,0.0,0.0,-0.47833333333333317,0.001666666666666856,-0.07333333333333371
1774271233.6077085,0.0,0.0,0.0,-0.47833333333333317,0.001666666666666856,-0.07333333333333371
1774271233.624386,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.640407,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.655801,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.6722593,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.6886926,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.7051895,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.7215874,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.7379456,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.7534564,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.7699294,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.785772,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.802206,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.8186345,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.8352816,0.0,0.0,0.0,-0.44833333333333314,0.001666666666666856,-0.08333333333333372
1774271233.8730717,0.0,0.0,0.0,-0.44833333333333314,-0.008333333333333144,-0.08333333333333372
1774271233.887634,0.0,0.0,0.0,-0.44833333333333314,-0.008333333333333144,-0.08333333333333372
1774271233.9044182,0.0,0.0,0.0,-0.44833333333333314,-0.008333333333333144,-0.08333333333333372
1774271233.9199984,0.0,0.0,0.0,-0.44833333333333314,-0.008333333333333144,-0.08333333333333372
1774271233.9357746,0.0,0.0,0.0,-0.20833333333333315,-0.08833333333333314,-0.09333333333333371
1774271233.952688,0.0,0.0,0.0,-0.20833333333333315,-0.08833333333333314,-0.09333333333333371
1774271233.9694993,0.0,0.0,0.0,-0.14833333333333315,-0.09833333333333315,-0.09333333333333371
1774271233.9868283,0.0,0.0,0.0,-0.14833333333333315,-0.09833333333333315,-0.09333333333333371
1774271234.0013504,0.0,0.0,0.0,-0.10833333333333314,-0.10833333333333314,-0.11333333333333372
1774271234.017935,0.0,0.0,0.0,-0.10833333333333314,-0.10833333333333314,-0.11333333333333372
1774271234.0334923,0.0,0.0,0.0,-0.05833333333333315,-0.12833333333333313,-0.11333333333333372
1774271234.138934,0.0,0.0,0.0,0.11166666666666686,-0.16833333333333314,-0.08333333333333372
1774271234.1400917,0.0,0.0,0.0,0.11166666666666686,-0.16833333333333314,-0.08333333333333372
1774271234.1568048,-0.21810521576448424,-0.13555546804995,2.2427241007487368e-08,0.11166666666666686,-0.16833333333333314,-0.08333333333333372
1774271234.1742077,-0.4220111057884244,-0.25272271522849865,2.913475036621207e-08,0.17166666666666686,-0.18833333333333316,-0.07333333333333371
1774271234.1888354,-0.5952870414566915,-0.34727727443441764,3.319581349690887e-08,0.17166666666666686,-0.18833333333333316,-0.07333333333333371
1774271234.2042851,-0.9113093218968085,-0.5106543042026869,7.25746154785179e-08,0.25166666666666687,-0.20833333333333315,-0.07333333333333371
1774271234.2426527,-1.3086119238662426,-0.7095623183721038,7.831255594889588e-08,0.3216666666666669,-0.21833333333333316,-0.043333333333333716
1774271234.2560954,-1.3995468348229376,-0.7616763162105583,9.5971425374352e-08,0.3216666666666669,-0.21833333333333316,-0.043333333333333716
1774271234.2725906,-1.4825210996479776,-0.8033194255673023,1.1839866638183936e-07,0.40166666666666684,-0.24833333333333316,-0.05333333333333371
1774271234.2889965,-1.5578303500994268,-0.8411156506305855,1.248439153035518e-07,0.40166666666666684,-0.24833333333333316,-0.05333333333333371
1774271234.304778,-1.6319024481131676,-0.881219301220585,1.5203952789307041e-07,0.47166666666666685,-0.26833333333333315,-0.043333333333333716
1774271234.3204002,-1.7607949534626022,-0.973199914825341,1.3490517934163884e-07,0.47166666666666685,-0.26833333333333315,-0.043333333333333716
1774271234.337082,-1.8216121214567544,-1.0008780115500686,1.270453135172575e-07,0.5416666666666669,-0.27833333333333315,-0.043333333333333716
1774271234.3697188,-1.9171626991837296,-1.0555236332781328,1.3039906819661986e-07,0.5416666666666669,-0.27833333333333315,-0.043333333333333716
1774271234.3867822,-1.9952410056954728,-1.1108913787767871,1.2589295705160088e-07,0.6116666666666669,-0.2983333333333332,-0.043333333333333716
1774271234.4023476,-2.0288677774553503,-1.1201546521548031,1.2041727701823517e-07,0.6516666666666668,-0.3083333333333331,-0.033333333333333715
1774271234.419334,-2.0648397319824663,-1.1401067802373086,1.3330777486166003e-07,0.6516666666666668,-0.3083333333333331,-0.033333333333333715
1774271234.434956,-2.1042444623180314,-1.1468943722025629,1.349846522013412e-07,0.6916666666666669,-0.32833333333333314,-0.033333333333333715
1774271234.450626,-2.1380005471743817,-1.1922420184789124,1.5122890472412842e-07,0.6916666666666669,-0.32833333333333314,-0.033333333333333715
1774271234.4672499,-2.1525153893567412,-1.2175576925676206,1.5935103098552203e-07,0.7316666666666669,-0.31833333333333313,-0.013333333333333712
1774271234.4840293,-2.1659164344160873,-1.2347669602016111,1.6747315724691563e-07,0.7316666666666669,-0.31833333333333313,-0.013333333333333712
1774271234.4995432,-2.171960082411482,-1.2561551336783925,1.7153422037761243e-07,0.7716666666666668,-0.33833333333333315,-0.043333333333333716
1774271234.5159733,-2.1877233865712005,-1.2703418705160612,1.884857813517341e-07,0.7716666666666668,-0.33833333333333315,-0.043333333333333716
1774271234.531964,-2.203761949894089,-1.2826693088092804,1.9183953603109645e-07,0.8016666666666669,-0.32833333333333314,-0.043333333333333716
1774271234.5499732,-2.2178563934962505,-1.2994831696514197,1.7541249593099933e-07,0.8016666666666669,-0.32833333333333314,-0.043333333333333716
1774271234.5635948,-2.2313514428601757,-1.2974656252842904,1.7470518747966488e-07,0.7916666666666669,-0.27833333333333315,-0.043333333333333716
1774271234.580482,-2.2426776615752724,-1.2951019263719146,1.7876625061036168e-07,0.7916666666666669,-0.27833333333333315,-0.043333333333333716
1774271234.597567,-2.262496544999614,-1.3077266903315559,2.1240711212159273e-07,0.7916666666666669,-0.24833333333333316,-0.043333333333333716
1774271234.6133976,-2.2713932404190444,-1.3164647637971008,2.045472462972114e-07,0.7916666666666669,-0.24833333333333316,-0.043333333333333716
1774271234.6303985,-2.2856025026501707,-1.3127394331217879,2.12669372558605e-07,0.7916666666666669,-0.24833333333333316,-0.043333333333333716
1774271234.6461232,-2.2923557546141593,-1.3230318795604212,1.7504692077637951e-07,0.7916666666666669,-0.24833333333333316,-0.043333333333333716
1774271234.661726,-2.3041486698649285,-1.3243204986957902,1.6718705495199818e-07,0.7916666666666669,-0.32833333333333314,-0.05333333333333371
1774271234.8598797,-2.379369171305597,-1.334885048283274,1.4059543609620652e-07,0.7916666666666669,-0.32833333333333314,-0.05333333333333371
1774271234.8757594,-2.383352071813006,-1.3352136627491766,1.5277862548829693e-07,0.8016666666666669,-0.34833333333333316,-0.08333333333333372
1774271234.905243,-2.3810778979981673,-1.3355175587025276,1.5922387441000936e-07,0.8016666666666669,-0.34833333333333316,-0.08333333333333372
1774271234.922169,-2.3524055650804794,-1.3361868468770453,1.652240753173996e-07,0.8016666666666669,-0.34833333333333316,-0.08333333333333372
1774271234.9384055,-2.3527455936681063,-1.3421548804807462,1.5736420949301828e-07,0.8016666666666669,-0.34833333333333316,-0.08333333333333372
1774271234.9544113,-2.3594150954008275,-1.3596274879929189,1.321077346801931e-07,0.8016666666666669,-0.34833333333333316,-0.08333333333333372
1774271234.9712837,-2.3831662608823043,-1.3791797221892586,1.428763071696146e-07,0.36166666666666686,-0.26833333333333315,-0.033333333333333715
1774271234.9881127,-2.398333993491888,-1.369366938002738,1.4623006184897696e-07,0.36166666666666686,-0.26833333333333315,-0.033333333333333715
1774271235.0043054,-2.400303700231725,-1.3781489940672995,4.714250564575438e-07,0.30166666666666686,-0.25833333333333314,-0.013333333333333712
1774271235.0211465,-2.3959634895086364,-1.3800906943232139,4.754861195882406e-07,0.30166666666666686,-0.25833333333333314,-0.013333333333333712
1774271235.0389464,-2.3837403242090387,-1.3675400167840834,4.6382745107017473e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.0548716,-2.3696526652759675,-1.3648656664346288,4.655043284098559e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.0685298,-2.356625640952724,-1.362298648308616,4.5764446258547457e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.0850575,-2.350456623184711,-1.353933227075185,4.5764446258547457e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.1014946,-2.331125546544753,-1.3577812962549778,4.5216878255210887e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.1178885,-2.328013504509896,-1.3738217725085355,4.514614741007744e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.13444,-2.32473445304468,-1.3645287351841282,4.436016082763931e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.150912,-2.3276524137220234,-1.3501987508589428,4.040400187174742e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.1673784,-2.327244967963345,-1.3309973849283747,3.8832028706871153e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.1838014,-2.335573301488254,-1.3255210164143199,3.8690567016604263e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.199352,-2.3431401034341084,-1.3087703518544873,3.8381417592369255e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.2159784,-2.362018716162024,-1.2995844958584994,3.8381417592369255e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.2317116,-2.3780090295752854,-1.294637482733881,3.6571025848391426e-07,0.20166666666666686,-0.23833333333333315,0.036666666666666285
1774271235.2474468,-2.3759903080994045,-1.292668622262856,3.721555074056267e-07,0.14166666666666686,-0.22833333333333314,0.036666666666666285
1774271235.2808807,-2.3612273426237436,-1.305842632537307,3.707408905029578e-07,0.14166666666666686,-0.22833333333333314,0.036666666666666285
1774271235.2974846,-2.3709877860996222,-1.3161250777299,3.788630167643514e-07,-0.17833333333333315,-0.17833333333333315,0.05666666666666629
1774271235.3142025,-2.364211174931281,-1.3183352825367416,3.838936487833949e-07,-0.17833333333333315,-0.17833333333333315,0.05666666666666629
1774271235.3314388,-2.346286802411077,-1.314458798405763,3.5316149393720403e-07,-0.19833333333333314,-0.16833333333333314,0.036666666666666285
1774271235.347203,-2.3322348692862285,-1.295556968863072,3.574848175049131e-07,-0.19833333333333314,-0.16833333333333314,0.036666666666666285
1774271235.365206,-2.3400896027806106,-1.3051463253311588,3.5130182902021295e-07,-0.21833333333333316,-0.15833333333333316,0.026666666666666287
1774271235.550664,-2.3559852026835353,-1.3118002443939103,3.9765040079755896e-07,-0.21833333333333316,-0.13833333333333314,0.026666666666666287
1774271235.5665464,-2.356252636513767,-1.302484734361,4.296143849691088e-07,-0.20833333333333315,-0.11833333333333315,0.036666666666666285
1774271235.58207,-2.3616389141346126,-1.3112972309551079,4.5204162597659615e-07,-0.20833333333333315,-0.11833333333333315,0.036666666666666285
1774271235.599001,-2.3609000522646455,-1.3266666494101405,5.498727162679392e-07,-0.20833333333333315,-0.11833333333333315,0.036666666666666285
1774271235.6145818,-2.3533678873066113,-1.3210601225884442,5.498727162679392e-07,-0.20833333333333315,-0.11833333333333315,0.036666666666666285
1774271235.630539,-2.3479777005381273,-1.322678413548503,6.049712498983109e-07,-0.20833333333333315,-0.11833333333333315,0.036666666666666285
1774271235.646233,-2.354390147972893,-1.3120820321923314,6.209532419840858e-07,-0.20833333333333315,-0.11833333333333315,0.036666666666666285
